"","Insulation","Temperature","Num_Occupants","Avg_Age","Home_Size","predit"
"41952",9,82,3,21,4,147.237826147844
"41953",2,75,10,39.6,5,167.901703132173
"41954",5,89,10,27.4,7,148.059319237936
"41955",3,74,6,42.9,8,189.174704565514
"41956",5,69,8,45.5,3,188.891027447435
"41957",8,50,3,41.4,4,211.852650345512
"41958",5,82,6,21.5,3,130.940289943236
"41959",2,80,6,31.2,5,148.115041542826
"41960",3,76,1,59.7,8,221.80536121961
"41961",9,87,9,28.4,5,158.992988138596
"41962",4,39,8,20.4,4,165.492853799713
"41963",5,50,8,72.8,3,259.086442320157
"41964",8,77,5,51.1,7,216.40963932136
"41965",4,38,3,26.9,3,177.313872808403
"41966",2,49,4,48.3,8,218.750705381995
"41967",6,75,1,47.5,5,199.154341000585
"41968",9,67,8,24.4,3,162.454211784459
"41969",5,58,4,59.2,5,232.810771866858
"41970",3,63,2,71,1,232.858618191096
"41971",2,75,7,69.4,5,227.289912378129
"41972",3,81,7,63.3,5,213.40438079794
"41973",3,84,5,43.3,2,162.501655207182
"41974",2,63,3,47.3,4,192.188822477368
"41975",5,52,2,61.9,6,247.04746919871
"41976",2,59,6,67.9,1,225.842947437067
"41977",3,79,2,41.6,2,164.316281092462
"41978",9,70,2,37.9,7,200.68274462997
"41979",4,83,7,26.6,1,130.158533649925
"41980",6,52,5,68.6,2,250.051038746144
"41981",5,66,2,53.5,8,224.698644448391
"41982",4,68,1,49.2,3,195.591672989604
"41983",6,61,3,16,2,139.357658311315
"41984",9,52,8,44.3,8,230.48042352535
"41985",3,40,6,52.9,1,216.209837163655
"41986",6,45,9,52.3,8,242.050946165971
"41987",9,47,10,57.3,6,253.50473896385
"41988",9,48,2,33.1,5,204.042211357837
"41989",6,83,3,52.2,5,200.896340884093
"41990",3,84,6,34.6,5,154.64462219195
"41991",9,82,6,51.3,8,218.681230617148
"41992",7,60,9,32.1,3,176.760504034171
"41993",7,73,3,65.2,7,244.819765687301
"41994",6,73,8,55.3,3,208.001833964022
"41995",9,39,3,15.3,1,163.925026463818
"41996",4,57,8,41.1,1,181.012030808901
"41997",5,50,4,60.2,3,235.392988961031
"41998",10,62,1,70.7,6,272.543910979994
"41999",6,42,9,49.5,6,232.813422695594
"42000",6,41,1,27.6,6,192.783638106402
"42001",9,63,2,35.2,2,185.606983313156
"42002",2,48,4,70.9,4,251.362047214008
"42003",4,51,8,19.6,4,153.481070072496
"42004",6,84,9,56.9,3,201.308978711392
"42005",4,76,7,37.2,1,157.085681780951
"42006",6,39,5,46.4,7,233.576518995334
"42007",8,54,9,55.2,3,230.715945968067
"42008",4,72,2,70.4,3,233.51831474412
"42009",10,45,10,72.2,6,287.860775090464
"42010",3,49,1,32,4,178.154247069397
"42011",5,71,2,61.3,1,213.481806549792
"42012",10,90,5,69.9,8,251.880471303763
"42013",9,68,8,28.1,8,184.715354889955
"42014",2,68,5,31.8,8,169.517150393756
"42015",10,69,10,27,3,168.613076748727
"42016",3,45,10,48.8,2,205.89602645753
"42017",9,85,3,42.9,1,178.164896124412
"42018",6,71,2,28.6,2,155.696630093257
"42019",7,58,10,26.4,5,173.369265838206
"42020",3,84,10,50.4,3,178.285668708
"42021",6,73,2,58.2,1,208.973434759572
"42022",6,90,3,52.1,6,197.781776330276
"42023",10,49,9,68,7,279.565104105611
"42024",9,88,1,26.3,2,146.631986329359
"42025",6,48,9,57.8,7,247.081644633972
"42026",3,84,7,51.2,1,174.322178465207
"42027",10,61,6,72.7,1,260.143128328404
"42028",5,48,1,32.7,6,193.394295109866
"42029",3,90,5,42.6,4,162.249038157844
"42030",3,45,1,45.6,7,217.883591867561
"42031",5,73,3,28.8,5,160.269994646038
"42032",2,87,5,63.7,2,196.669015464645
"42033",3,41,10,37.4,4,193.308447822514
"42034",2,65,4,22.3,1,131.520065418222
"42035",8,77,7,31.9,1,159.098984854828
"42036",4,60,5,60.2,2,219.92773032265
"42037",10,66,4,72.3,7,274.574140870087
"42038",5,58,4,18.8,5,153.391783578497
"42039",4,73,5,68.5,8,243.964008915005
"42040",2,82,3,41.7,4,164.651626561513
"42041",7,75,8,39.8,3,179.117337055593
"42042",4,53,10,66.7,7,253.307786240049
"42043",4,48,10,36.9,8,202.247600888822
"42044",5,79,9,40.4,8,185.754678347971
"42045",6,68,4,63.2,6,238.471787082568
"42046",5,83,5,29.8,1,140.312578689007
"42047",9,71,10,24.4,6,167.951113751354
"42048",3,81,10,21,5,129.443464779596
"42049",6,51,10,40.7,6,207.415930490634
"42050",6,59,6,70,2,246.44473034975
"42051",3,45,3,65.6,6,253.490495281259
"42052",2,39,5,39.3,5,199.974143485291
"42053",7,88,1,41.5,8,188.890427951746
"42054",6,81,1,64.6,6,230.721748506724
"42055",4,62,3,25.7,2,150.905122082281
"42056",3,71,5,62.1,5,220.282593892999
"42057",10,57,4,18.7,1,158.006662770001
"42058",3,49,8,66.7,2,238.142349924717
"42059",9,45,6,26.7,4,189.823423157974
"42060",5,73,6,72,1,231.700353397217
"42061",6,74,1,72.8,8,259.273956714259
"42062",4,57,7,72.8,3,249.940393727347
"42063",3,52,9,47,4,202.880042437933
"42064",3,71,2,44.7,4,183.712752478012
"42065",6,77,4,22.3,8,156.583562429782
"42066",4,57,9,40.1,2,181.948765388653
"42067",10,61,3,56.2,8,250.714600908258
"42068",3,48,7,16.2,1,136.835990983872
"42069",8,82,4,17,2,129.437066865383
"42070",2,90,9,20.2,8,126.499437536266
"42071",6,66,9,20,5,150.772063836784
"42072",5,38,1,18.6,1,158.51800784008
"42073",6,66,10,16.3,7,149.572603642104
"42074",5,82,4,55.8,6,208.420244525603
"42075",2,65,5,54.4,5,207.03985719647
"42076",5,78,10,69.2,8,242.971163525843
"42077",2,59,4,64.4,7,238.529566404941
"42078",4,70,3,22.3,6,149.947965064616
"42079",3,42,2,47.6,2,208.298499365711
"42080",4,38,1,26.8,2,174.483698799541
"42081",10,90,6,44.5,6,195.336752598601
"42082",5,57,1,33,7,189.326202090468
"42083",9,84,1,51.3,2,199.257110038731
"42084",6,83,7,34.3,6,167.803899606994
"42085",9,71,8,43.2,4,199.10336249394
"42086",7,42,3,26.4,1,176.484778310994
"42087",8,78,7,70,3,239.469687332728
"42088",9,58,4,55.5,6,242.010818837153
"42089",7,83,5,17.5,5,135.47010392185
"42090",8,71,5,72.2,7,263.107933600045
"42091",10,55,1,25.4,5,186.410404536494
"42092",4,72,8,29.6,7,164.385286791495
"42093",3,39,6,57.7,3,232.858703882209
"42094",7,43,2,58,4,247.518141922515
"42095",3,53,4,68.9,4,246.406290996312
"42096",5,76,4,41.2,4,178.595868485538
"42097",10,89,7,61.3,6,228.96343927498
"42098",9,39,9,28,7,206.306203273824
"42099",5,60,2,23.6,8,171.140295095729
"42100",2,79,6,57.5,2,191.171414467869
"42101",2,78,10,32.3,5,150.941459753651
"42102",2,57,10,46.8,3,191.371258196938
"42103",2,45,3,49.4,8,224.661772509421
"42104",2,90,6,51.9,1,167.4221289928
"42105",10,71,5,62,8,252.879143905438
"42106",5,75,7,53.9,6,209.967809583659
"42107",9,83,10,42.7,5,190.314916083943
"42108",3,54,5,35.8,1,170.684347489806
"42109",3,81,10,49.9,7,192.598582614166
"42110",2,68,6,49,3,187.202686703684
"42111",8,56,9,37,8,209.05577926719
"42112",4,46,8,50.8,6,225.507203658929
"42113",2,77,10,52.2,8,200.445666141654
"42114",8,62,5,57,1,222.027810704736
"42115",7,50,4,61.9,6,254.900435890546
"42116",9,55,6,62.3,2,244.764196857443
"42117",2,42,9,36.2,1,177.508454961236
"42118",6,50,8,29,4,179.48070224974
"42119",6,68,8,24.5,3,151.8043221826
"42120",9,39,8,33.5,5,211.044133243729
"42121",6,57,2,55.9,4,227.885427037043
"42122",7,44,5,71.2,2,265.44709665562
"42123",3,48,3,19.7,1,144.792183947583
"42124",5,80,1,44.2,2,175.47746447009
"42125",7,83,5,29.1,4,155.102065918223
"42126",10,67,6,32.8,6,192.345032506065
"42127",4,82,9,32.1,5,153.988574190818
"42128",3,59,1,62.4,6,235.558814305166
"42129",10,65,5,28.1,7,188.286018497209
"42130",7,49,1,69.6,5,268.542517215664
"42131",7,56,3,35.1,3,187.751416425302
"42132",8,55,7,31.4,8,199.45505170803
"42133",4,68,2,20.8,3,139.493524435877
"42134",2,51,3,25.2,2,152.840387620762
"42135",5,41,2,64.7,8,268.463978245169
"42136",2,57,8,31.6,2,158.85725440703
"42137",7,80,7,30.2,2,152.993309427111
"42138",6,62,1,52.3,1,207.213278882501
"42139",10,40,7,26.1,4,196.050126743412
"42140",2,60,3,65.7,1,221.455099804559
"42141",8,59,6,71.3,2,255.651320997338
"42142",3,86,1,49.8,7,190.472992155987
"42143",9,81,3,54.5,8,226.64864739261
"42144",2,57,1,23.3,1,141.252178589784
"42145",5,39,4,26.1,2,174.756337950187
"42146",4,56,8,47.1,3,200.019877377604
"42147",8,43,1,53.4,6,248.412878945574
"42148",8,72,10,22.8,5,157.438855283306
"42149",9,43,8,27.7,8,205.677216801957
"42150",4,77,8,50.9,6,198.736031537498
"42151",3,56,6,40.7,2,181.479544583829
"42152",7,67,10,28.4,3,163.128531274643
"42153",7,87,3,55.5,5,207.229339879038
"42154",7,65,10,28.6,4,168.433059553702
"42155",7,65,2,25.5,5,167.662208297437
"42156",7,66,7,32.6,5,179.404784368703
"42157",9,54,9,25.5,1,169.313689471694
"42158",3,41,8,28,5,178.539199751802
"42159",6,69,10,51.7,6,213.381216709659
"42160",10,53,10,50.8,8,245.175900543752
"42161",3,84,6,19.3,8,134.082158767758
"42162",6,87,8,67.4,1,213.266208766805
"42163",4,70,10,71.7,6,245.176590861073
"42164",5,72,2,43.8,1,178.210089527299
"42165",5,72,2,20.6,2,135.77465564615
"42166",8,76,2,17.4,1,132.809366374308
"42167",10,62,10,34.5,1,183.103173823394
"42168",8,43,4,54,4,242.44247279326
"42169",4,55,2,18.6,2,143.306276190466
"42170",5,41,2,34.7,4,196.803442437821
"42171",2,64,4,49.8,5,199.13598741224
"42172",2,47,6,32.1,2,169.077355623134
"42173",7,56,6,66.3,2,245.106506340199
"42174",4,72,7,17.1,3,127.395499232352
"42175",4,72,3,49.2,3,191.574045291288
"42176",6,70,8,16,6,142.869556160289
"42177",2,60,7,69.7,2,231.414040792685
"42178",5,44,2,37.3,4,199.304782823032
"42179",3,82,2,49.3,7,192.700835282826
"42180",10,53,10,25.3,2,176.018519397657
"42181",7,77,3,53.3,6,214.775328786988
"42182",8,79,7,30,2,156.795588231532
"42183",8,41,4,27.3,5,194.866536098139
"42184",10,50,6,70.2,1,264.797789926562
"42185",4,89,2,44,8,182.689539283326
"42186",10,40,5,30.5,7,214.752166726225
"42187",3,83,4,34.4,3,149.316284181654
"42188",7,56,10,56.8,2,225.355414125742
"42189",8,44,5,44.1,8,234.528042275134
"42190",8,48,10,51,2,224.238613084173
"42191",2,38,2,60.9,8,253.62711429492
"42192",8,88,10,21.4,4,137.596361578016
"42193",10,58,10,15.8,5,162.50815421011
"42194",7,77,10,65.6,8,243.415180659803
"42195",2,54,7,15.5,3,133.257859362904
"42196",7,55,10,67.8,6,260.535363180207
"42197",8,42,4,30.9,8,210.588077772649
"42198",6,44,5,31,2,183.095757103989
"42199",3,88,8,37.5,8,165.84239213004
"42200",6,74,2,68.6,5,241.234038806665
"42201",3,51,8,54.6,5,222.130644351958
"42202",9,77,1,47.9,4,205.005846361489
"42203",3,78,7,60.5,4,207.338367215968
"42204",2,88,7,52.6,5,182.955136441105
"42205",8,58,8,51.1,7,232.131386302604
"42206",9,45,9,26.5,6,194.966403325842
"42207",3,61,5,70.3,5,245.101564947173
"42208",8,86,6,37.2,1,161.957423422843
"42209",9,45,5,40.2,3,213.459395350611
"42210",3,69,3,30.7,1,148.147687543162
"42211",10,90,1,67.8,2,229.799032303021
"42212",10,86,8,72.9,3,244.593205351131
"42213",6,82,7,31.1,5,159.211704326007
"42214",8,56,4,15.5,8,168.135517452984
"42215",3,81,7,37.5,3,156.343294242923
"42216",10,85,8,23.3,2,144.787122531038
"42217",6,70,8,58.8,2,214.320464595334
"42218",9,85,2,71.3,2,237.434554566543
"42219",2,76,1,73,6,238.282186876994
"42220",8,40,9,47.1,4,230.143327444045
"42221",5,80,6,46.3,2,178.260885373549
"42222",8,45,8,70.3,5,274.841102163119
"42223",4,57,4,28.8,8,180.108891631139
"42224",8,51,6,65.1,6,263.108718321038
"42225",9,50,6,25.8,6,190.047570341426
"42226",7,46,9,38.5,6,211.035245142927
"42227",9,67,8,69.4,4,254.087466053462
"42228",5,88,10,49.2,5,185.441027613323
"42229",10,84,6,24.8,2,149.143692418594
"42230",2,85,9,62.1,5,203.702258677846
"42231",10,75,5,55.2,6,229.688861479857
"42232",9,80,1,41.2,3,186.053583019639
"42233",10,61,6,31.5,5,191.837526360226
"42234",5,76,8,72.8,8,252.325875692309
"42235",3,48,8,31.3,3,172.593881774865
"42236",7,39,3,37.8,3,207.847889287666
"42237",7,46,10,21.8,8,184.280169904963
"42238",4,47,1,40.1,8,211.828770265446
"42239",2,88,1,34,6,151.176211253357
"42240",3,41,4,22.2,8,177.727828542067
"42241",8,72,6,49.4,2,201.29088069718
"42242",6,74,9,54.3,5,211.240150891029
"42243",5,52,10,23.9,7,173.366280364169
"42244",2,59,4,59.6,4,219.579117339133
"42245",4,68,9,36.9,1,162.917439613883
"42246",6,53,9,30.7,3,176.772339092075
"42247",7,81,2,25.3,1,140.664164777085
"42248",2,79,3,37.8,3,156.42321478357
"42249",4,84,1,66.3,7,227.974334749467
"42250",2,79,10,51.7,7,194.551392900057
"42251",9,56,6,40.3,2,200.64630539689
"42252",8,61,1,18.6,2,151.657727996953
"42253",4,38,10,27.8,4,180.371906216395
"42254",10,47,2,54,6,252.494729082453
"42255",2,57,4,71.1,3,240.754352763624
"42256",10,45,2,56.1,6,258.362798902511
"42257",9,64,5,20.9,4,162.162022700621
"42258",6,88,7,17.2,8,136.18181881343
"42259",8,55,9,18.2,1,150.767786603841
"42260",9,41,3,65.5,2,264.040671667838
"42261",2,58,7,59.9,4,220.231913542237
"42262",9,45,2,59.2,2,248.445276056819
"42263",9,90,10,21.4,1,129.667491402137
"42264",7,82,6,28.9,4,155.309871384153
"42265",10,88,9,24.3,8,162.903257012944
"42266",8,84,8,65.9,7,238.607355051246
"42267",7,49,8,70.5,8,277.943570400464
"42268",8,49,3,54.3,1,228.567081610554
"42269",9,85,9,64.5,5,231.698820379552
"42270",7,66,7,26.7,4,164.634956883732
"42271",7,51,3,15.9,8,170.214925970675
"42272",5,66,2,54.4,7,223.296369447599
"42273",6,49,10,29.3,6,186.745476996513
"42274",8,67,2,62.6,2,232.665131822008
"42275",2,50,4,24.2,4,157.818559630066
"42276",7,60,5,35.8,5,191.452880083047
"42277",5,86,1,16.6,5,125.515892334975
"42278",7,39,8,58.4,6,256.513445879471
"42279",9,59,10,53.9,3,226.867302562765
"42280",2,67,1,20.9,4,137.349473143209
"42281",10,86,4,28.2,7,170.483080554126
"42282",3,58,2,21.1,5,151.800050015079
"42283",3,77,2,23.1,1,126.517020263221
"42284",4,44,8,18.8,3,154.8263997387
"42285",4,64,7,40.5,5,186.698046416261
"42286",8,47,6,68,2,259.603256903212
"42287",3,51,9,29,1,158.850742561631
"42288",4,72,6,31,8,170.846857372127
"42289",5,66,8,60.2,3,220.39831323521
"42290",5,55,2,44.6,1,194.57151096026
"42291",8,75,6,58.8,6,229.845813120185
"42292",8,53,5,68.1,5,264.36376174257
"42293",9,85,6,55.1,8,223.541550852508
"42294",5,85,2,54.2,8,209.546092745819
"42295",5,52,3,15.2,5,151.803368041802
"42296",7,62,2,61.2,1,227.765601909211
"42297",3,54,7,62.9,5,236.106097792239
"42298",10,60,6,17.6,7,171.725623747285
"42299",5,81,2,67.6,4,226.6817050168
"42300",3,87,10,42.1,5,165.702628564496
"42301",7,43,10,25.1,4,180.691107562705
"42302",6,86,7,53.5,7,206.10930447434
"42303",3,68,10,56.7,1,198.246133802856
"42304",6,48,8,34.7,6,198.768731397054
"42305",6,81,9,44.4,1,173.003034785642
"42306",9,89,5,41.1,2,173.780308539276
"42307",10,54,10,21.6,1,164.703560763478
"42308",5,74,5,31,6,166.358455851513
"42309",4,79,4,47.1,1,174.744359221818
"42310",8,64,5,35.7,8,200.616632501114
"42311",4,80,10,46.5,5,183.767228708047
"42312",10,69,9,38.8,7,204.764710262337
"42313",8,40,9,37.1,4,210.485162026134
"42314",8,55,10,52,3,223.286446726327
"42315",4,42,6,57,4,235.369874139542
"42316",8,76,7,57,6,225.168457036952
"42317",3,65,2,33.5,7,176.429702122055
"42318",2,43,1,35.7,2,180.978799172479
"42319",3,87,8,16.9,2,107.18743957987
"42320",9,75,5,66.7,5,245.798727250421
"42321",4,75,9,63.8,7,228.737471130444
"42322",3,52,5,28.7,2,161.638415013791
"42323",8,85,2,66.9,5,234.973976876244
"42324",9,70,7,31.1,1,166.941338981066
"42325",6,71,10,25.9,8,167.266314625959
"42326",7,53,9,17.1,4,156.534258583749
"42327",10,40,5,41.7,1,217.740252663863
"42328",4,45,4,15.7,8,164.79582542746
"42329",6,90,3,46,3,176.27576576014
"42330",10,42,3,65.3,1,262.931585501557
"42331",10,51,8,50.6,1,224.859940632587
"42332",9,68,5,53.5,3,219.596421910012
"42333",4,62,7,63.4,4,230.283590417171
"42334",3,78,6,64.8,2,209.717317335722
"42335",6,39,6,36.7,6,211.067629884696
"42336",9,81,7,38.1,4,180.647381486179
"42337",4,65,6,58.4,3,214.942173963226
"42338",2,82,7,27.9,3,133.27601332895
"42339",7,46,4,29.8,4,188.93441528684
"42340",2,87,8,33.5,3,139.665989490376
"42341",5,84,3,63.3,5,218.521462385195
"42342",6,88,3,68.2,8,237.514297512218
"42343",7,60,7,67.3,1,240.152144062131
"42344",7,42,10,30.5,8,204.86248398314
"42345",3,82,7,29.1,3,138.960507750729
"42346",3,64,4,20.5,1,132.177037755776
"42347",10,39,2,22.6,3,188.212980334191
"42348",5,77,9,24.7,3,140.77366428213
"42349",7,86,6,33.4,2,154.333315880811
"42350",2,83,6,63.7,2,199.879766862379
"42351",6,46,3,32.5,3,188.014054256503
"42352",9,51,5,47.2,1,215.657526119449
"42353",3,73,9,28.2,7,157.168742753349
"42354",6,57,2,30.3,1,168.04599390198
"42355",4,69,7,61.4,7,229.776994210759
"42356",3,53,7,20.8,5,154.215148923982
"42357",8,51,3,30.9,3,187.170139227153
"42358",10,69,10,32.4,5,185.571505851206
"42359",4,67,1,23.6,8,161.994246502919
"42360",7,61,8,39.1,6,199.434780717632
"42361",2,40,8,37.8,5,195.348614830874
"42362",9,90,9,55.3,2,199.749140824119
"42363",8,77,3,60.3,6,231.861559151156
"42364",2,84,7,54.1,7,195.726591195194
"42365",8,50,8,28.2,4,184.559078159567
"42366",2,46,7,48.9,6,215.390081853127
"42367",5,61,6,69,6,252.099583707647
"42368",5,39,1,59.6,3,244.589578289173
"42369",5,54,6,48.5,3,208.375307723759
"42370",2,67,3,21.3,5,140.769392114608
"42371",4,60,3,47.6,2,195.696359429803
"42372",10,43,5,40.9,7,232.586876137406
"42373",5,89,10,19.8,7,133.119113520323
"42374",10,40,2,19.1,8,196.320244338792
"42375",2,42,3,18.2,4,153.25203947537
"42376",3,81,3,16.6,3,116.333563586931
"42377",10,54,8,66.4,1,253.31005936944
"42378",2,72,4,40.2,5,173.304728281856
"42379",4,77,1,56.9,8,218.756661933076
"42380",6,47,9,68.7,8,272.550482369047
"42381",7,85,4,53.7,4,201.990256530847
"42382",10,78,9,61.1,2,224.915521831922
"42383",9,69,7,20.2,2,149.555376105095
"42384",3,41,8,55,6,234.787756268565
"42385",10,74,9,50.1,2,206.771250036814
"42386",8,79,2,23.9,8,165.17796049133
"42387",6,48,3,40.7,4,205.565404705296
"42388",9,82,4,19.2,1,133.915867940549
"42389",5,52,8,38.6,6,199.630191173815
"42390",7,53,7,24.3,3,168.054545329963
"42391",5,81,4,23.6,5,142.819369532675
"42392",2,71,3,61.3,5,215.922343621657
"42393",5,89,4,45.1,4,174.95349496359
"42394",6,74,4,18.6,4,139.233784294986
"42395",9,74,10,38.4,8,199.205782489791
"42396",5,70,5,19.7,7,150.795948982272
"42397",10,50,8,70,2,267.038218972886
"42398",4,65,4,28.4,5,162.848615020021
"42399",3,71,10,26.3,3,142.218548085768
"42400",7,78,4,56.2,2,206.651270896559
"42401",4,40,8,23.4,5,173.691885772342
"42402",6,60,4,24.6,7,172.722198787025
"42403",4,86,5,68.5,1,210.454381661246
"42404",7,54,6,34.7,4,191.069578478705
"42405",6,46,3,30.7,1,178.132564704471
"42406",6,48,4,62.9,1,239.423043500987
"42407",10,52,6,72.5,5,280.265352443999
"42408",4,57,3,69.4,3,244.332452552699
"42409",6,65,10,71.1,5,251.826257896598
"42410",3,89,6,45.8,8,181.826659419478
"42411",8,74,8,15.2,1,128.610672463503
"42412",9,55,4,42.5,4,212.721966640507
"42413",2,54,5,57.5,5,222.703091428658
"42414",6,48,1,59.7,4,243.453836533048
"42415",10,64,7,64.5,8,263.345260514236
"42416",5,75,4,20.1,2,131.644047218087
"42417",9,49,2,41.1,6,222.07032603942
"42418",6,71,2,31.6,4,167.937099495437
"42419",2,42,2,51.5,1,209.468159418663
"42420",2,70,1,50.8,6,199.860624896124
"42421",4,89,9,57.8,2,188.906036861597
"42422",8,69,5,23.4,2,153.058392000918
"42423",9,81,4,38,7,190.772205797792
"42424",3,82,5,57.2,8,210.595419550798
"42425",5,88,3,42,5,173.16985988045
"42426",6,87,6,64.1,1,207.316931712616
"42427",4,42,5,21.6,2,159.705907550191
"42428",6,76,2,24.2,5,152.211929268843
"42429",4,61,2,58.7,8,235.945013599818
"42430",10,64,4,27.3,5,181.509231794978
"42431",8,83,4,68.9,5,240.107547508403
"42432",5,51,3,65.1,7,257.110560795134
"42433",8,48,8,72,8,285.087737325929
"42434",4,63,7,55,2,206.557784148169
"42435",10,87,1,41.7,4,187.444022962527
"42436",8,68,3,72.6,2,251.18441093191
"42437",7,90,5,38,8,179.194379905738
"42438",5,46,6,20,8,175.166506053921
"42439",5,89,8,63.5,8,222.734723818719
"42440",9,56,7,38.3,6,209.131753100062
"42441",4,76,6,25.4,7,153.187064685099
"42442",8,61,6,35.3,8,202.171129740984
"42443",3,63,5,68.7,5,240.21640339801
"42444",5,70,7,36.8,7,183.873494313179
"42445",8,72,5,70.9,6,256.510934666164
"42446",9,77,2,16,8,154.713379465108
"42447",9,73,10,63.5,4,236.731665676281
"42448",10,74,9,68.4,7,258.60324219361
"42449",5,65,9,67,1,228.02381471687
"42450",3,63,6,70.6,3,237.339476283745
"42451",9,87,10,26.2,4,151.227723091391
"42452",3,58,2,40,6,192.125492543334
"42453",10,89,7,27.8,8,169.451604901785
"42454",5,71,7,22.4,3,142.009769016624
"42455",7,86,3,61.6,7,226.43376810192
"42456",10,86,4,45.7,2,189.027320593451
"42457",6,56,6,71.6,7,268.057368882081
"42458",8,39,3,67.2,3,268.968410187954
"42459",6,65,9,64.2,1,225.845042971485
"42460",9,76,6,50.1,1,199.341246795065
"42461",8,42,9,69.4,2,265.898161466882
"42462",8,60,10,68.7,6,261.280474933705
"42463",2,78,2,48.6,3,178.792919742923
"42464",5,52,2,61.4,5,242.893051039411
"42465",4,68,5,42.9,3,182.131193708878
"42466",4,86,5,72,7,236.363798887937
"42467",6,59,1,64.1,2,236.191206587485
"42468",5,80,8,50.1,7,201.050620140653
"42469",10,76,8,23,2,152.026725438839
"42470",2,90,5,36.2,6,152.685317495558
"42471",6,51,3,25.8,6,180.00797538597
"42472",10,70,4,33.4,6,191.452657341415
"42473",4,48,4,39.2,3,192.525182094086
"42474",4,55,4,45.1,4,201.205516791016
"42475",5,41,1,49,5,228.355087640698
"42476",2,64,8,16.1,5,131.812134886438
"42477",5,76,2,45.8,3,185.005032223094
"42478",9,82,10,70.9,2,237.106340438389
"42479",3,88,9,70.8,1,208.834554985997
"42480",4,86,5,66.3,5,218.815624822921
"42481",8,43,7,39.7,7,223.038949610277
"42482",8,77,7,49.5,1,193.697355990352
"42483",9,55,4,48.8,2,218.763591076984
"42484",6,56,6,65.8,3,243.969593386078
"42485",3,90,3,48.1,5,176.770456559819
"42486",10,59,2,30.4,3,186.147798537187
"42487",6,63,7,71.2,3,248.226551156848
"42488",5,49,1,47.3,5,218.053779190463
"42489",9,62,3,34,7,199.706521679314
"42490",5,78,7,39.5,6,179.050268758421
"42491",5,66,3,70.7,1,236.041160981511
"42492",8,39,3,30.8,1,191.069668289951
"42493",9,68,8,17.7,5,154.756333190117
"42494",7,38,3,27.3,6,197.591272805219
"42495",3,84,4,51.4,5,188.208257627762
"42496",7,63,1,63,8,252.903672128972
